time_5min,location,avg_shake_intensity,avg_sewer_water,avg_power,avg_roads_bridges,avg_medical,avg_buildings,count
2020-04-09T21:20:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:20:00Z,19,0,2,9,8,0,7,1
2020-04-09T21:25:00Z,1,0,7,4.5,1.5,5.5,1,2
2020-04-09T21:25:00Z,2,0,2,0,4,0,10,1
2020-04-09T21:25:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,9,1,8.5,2.5,6,3.25,5.25,4
2020-04-09T21:25:00Z,10,0,6,3,3,0,0,1
2020-04-09T21:25:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,14,3,6,4,5,0,3,1
2020-04-09T21:25:00Z,15,0,10,2,5,0,5,1
2020-04-09T21:25:00Z,16,0,7.5,7.5,7,2,5.5,2
2020-04-09T21:25:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:25:00Z,18,3,4,2,4,0,6,1
2020-04-09T21:25:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,2,0,10,1,8,0,5,1
2020-04-09T21:30:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,4,6,8,4,5,0,4,1
2020-04-09T21:30:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,6,0,1,10,0,7,3,1
2020-04-09T21:30:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,9,2,10,3,6,6,5,1
2020-04-09T21:30:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,12,3.3333333333333335,2.6666666666666665,5,4,0,2.3333333333333335,3
2020-04-09T21:30:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,15,2,1,1,4,0,4,1
2020-04-09T21:30:00Z,16,2,6,3,4.666666666666667,3.3333333333333335,3,3
2020-04-09T21:30:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:30:00Z,18,0,3,2.5,8.5,0,6.5,2
2020-04-09T21:30:00Z,19,0.5,3,5.5,4.5,0,3,2
2020-04-09T21:35:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,4,5,8,5,4,0,5,1
2020-04-09T21:35:00Z,5,0,10,1,0,3,10,1
2020-04-09T21:35:00Z,6,0,0,0,2,2,4,1
2020-04-09T21:35:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,9,0.5,8.5,3,7,4.5,7,2
2020-04-09T21:35:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,11,0,3,6,10,1,2,1
2020-04-09T21:35:00Z,12,4,4,5,4.5,0,3,2
2020-04-09T21:35:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:35:00Z,14,2,8.75,6,6.75,0,6,4
2020-04-09T21:35:00Z,15,0,8,3.5,9.5,0,3.5,2
2020-04-09T21:35:00Z,16,1,5.5,3,3,2.5,2,2
2020-04-09T21:35:00Z,17,0,3,0,2,0,3,1
2020-04-09T21:35:00Z,18,3,3.5,4.5,4,0,3.5,2
2020-04-09T21:35:00Z,19,0,7,10,1,0,2,1
2020-04-09T21:40:00Z,1,1,10,5,3,2,8,1
2020-04-09T21:40:00Z,2,0,2,1,8,9,1,1
2020-04-09T21:40:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,6,0,7,10,2,8,4,2
2020-04-09T21:40:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,9,1.3333333333333333,7.666666666666667,3,6.333333333333333,5.333333333333333,6.666666666666667,3
2020-04-09T21:40:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,12,4.5,3.5,5.5,3.5,0,2.5,2
2020-04-09T21:40:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,14,3,3.5,3,6.5,0,4,2
2020-04-09T21:40:00Z,15,0,5,7,0,0,5,1
2020-04-09T21:40:00Z,16,0,6,4,5,4,4,1
2020-04-09T21:40:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:40:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,1,0,2,3,4,2,2,1
2020-04-09T21:45:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,5,0,5,2,4,1,2,1
2020-04-09T21:45:00Z,6,0,0,4,4,3,9,1
2020-04-09T21:45:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,9,0,6.666666666666667,3,4,4.333333333333333,7.666666666666667,3
2020-04-09T21:45:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,12,4.5,3,5,4,0,3,2
2020-04-09T21:45:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,15,2,3.5,4.5,2.5,0,4,2
2020-04-09T21:45:00Z,16,1,6.6,5.6,5,4.6,3.6,5
2020-04-09T21:45:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:45:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,2,1,2,5,4,0,1,1
2020-04-09T21:50:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,5,0,10,10,3,0,3,1
2020-04-09T21:50:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,12,4,3,3,5,0,5,1
2020-04-09T21:50:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,14,0,2,6.5,4,0,5.5,2
2020-04-09T21:50:00Z,15,0,6,9,7.5,0,4.5,2
2020-04-09T21:50:00Z,16,0,7.5,5.5,5,4,3.5,2
2020-04-09T21:50:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:50:00Z,18,0,4,7,8,0,8,1
2020-04-09T21:50:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,6,0,0,1,1,2,3,1
2020-04-09T21:55:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,9,0,4.8,5.4,4,6.4,6.6,5
2020-04-09T21:55:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,11,0,8,1,4,1,5,1
2020-04-09T21:55:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,13,0,10,9,5,0,10,1
2020-04-09T21:55:00Z,14,0,4,10,10,0,0,1
2020-04-09T21:55:00Z,15,0,5,7,5.333333333333333,0,8.333333333333334,3
2020-04-09T21:55:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T21:55:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,4,0,0,7,6,0,4,1
2020-04-09T22:00:00Z,5,0,5,2,4,1,2,1
2020-04-09T22:00:00Z,6,0,5,4,8,8,2,1
2020-04-09T22:00:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,11,0,10,10,9,10,5,1
2020-04-09T22:00:00Z,12,4,2,5,4,0,4,1
2020-04-09T22:00:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,14,2,4.666666666666667,4.333333333333333,4.666666666666667,0,5.666666666666667,3
2020-04-09T22:00:00Z,15,0,10,10,9,0,5,1
2020-04-09T22:00:00Z,16,0,8.666666666666666,3.3333333333333335,5.666666666666667,8,5,3
2020-04-09T22:00:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:00:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,2,0,6.5,5.5,6.5,0,5,2
2020-04-09T22:05:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,6,0,3,1,6,4,0,1
2020-04-09T22:05:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,9,0,8.666666666666666,3.3333333333333335,5.666666666666667,5.666666666666667,5.333333333333333,3
2020-04-09T22:05:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,12,3,4.5,4.75,4.75,0,3.25,4
2020-04-09T22:05:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,14,3,6,5,5,0,4,1
2020-04-09T22:05:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,16,2,6,3,4.333333333333333,2.3333333333333335,3,3
2020-04-09T22:05:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:05:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,2,0,10,1,1,0,0,1
2020-04-09T22:10:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,5,0,5,7,5,8,6,1
2020-04-09T22:10:00Z,6,0,4,8,1,10,3,1
2020-04-09T22:10:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,9,2,9,3,6,4,6,1
2020-04-09T22:10:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,12,5,4,4,3,0,3,1
2020-04-09T22:10:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,16,0,6.333333333333333,4,5.333333333333333,3.6666666666666665,5,3
2020-04-09T22:10:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:10:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,1,0,4,3,6,3,10,1
2020-04-09T22:15:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,5,0,10,2,2,9,2,1
2020-04-09T22:15:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,9,2,9,3,6,6,6,1
2020-04-09T22:15:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,12,4,1.5,3,6.5,0,4.5,2
2020-04-09T22:15:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:15:00Z,14,0.5,5,3,5.5,0,8.5,2
2020-04-09T22:15:00Z,15,1,6,8,3,0,4,1
2020-04-09T22:15:00Z,16,0,7,5,4,4,3,1
2020-04-09T22:15:00Z,17,0,4,3,7,0,4,1
2020-04-09T22:15:00Z,18,3,4,2,6,0,4,1
2020-04-09T22:15:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,5,0,5,4.5,4,8.5,2,2
2020-04-09T22:20:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,10,0,6,7,1,0,6,1
2020-04-09T22:20:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,12,4,3,6,3,0,4,1
2020-04-09T22:20:00Z,13,0,5,3,5,0,5,1
2020-04-09T22:20:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,15,0,9,4,10,0,6,1
2020-04-09T22:20:00Z,16,0,7,5.666666666666667,5.333333333333333,2.3333333333333335,2.6666666666666665,3
2020-04-09T22:20:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:20:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,6,0,10,6,7,10,6,1
2020-04-09T22:25:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,9,0,9,4,6,4,6,1
2020-04-09T22:25:00Z,10,0,5,4,7,0,1,1
2020-04-09T22:25:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,12,1,6,8,9,0,10,1
2020-04-09T22:25:00Z,13,0,5,4,10,0,2,1
2020-04-09T22:25:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,15,0,7,10,5,0,8.5,2
2020-04-09T22:25:00Z,16,0,8,3,4,5,3,1
2020-04-09T22:25:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:25:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,2,1,4,3.5,6,0,2.5,2
2020-04-09T22:30:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,4,6,8,6,5,0,6,1
2020-04-09T22:30:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,6,0,8,8,6,10,4,1
2020-04-09T22:30:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,9,1,9,2,5,4,6,1
2020-04-09T22:30:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,12,5,4,4,4,0,2,1
2020-04-09T22:30:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:30:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,2,0,6,5,10,0,7,1
2020-04-09T22:35:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,6,0,6,0,0,3,0,1
2020-04-09T22:35:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,16,0,8,5,4,5,3,1
2020-04-09T22:35:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:35:00Z,18,0,10,0,0,0,6,1
2020-04-09T22:35:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,1,0,1,4,6,6,9,1
2020-04-09T22:40:00Z,2,1,3,10,10,0,0,1
2020-04-09T22:40:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,6,0,8,1,1,10,10,1
2020-04-09T22:40:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,12,4,2,6,4,0,1,1
2020-04-09T22:40:00Z,13,0,5,3,5,0,5,1
2020-04-09T22:40:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,16,0,6.5,3.5,5,4,5,2
2020-04-09T22:40:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:40:00Z,19,0,9.5,5.5,8.5,0,4,2
2020-04-09T22:45:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,4,5,5.5,5,4.5,0,5,2
2020-04-09T22:45:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,9,1.3333333333333333,8.666666666666666,2.6666666666666665,6.333333333333333,4.666666666666667,6,3
2020-04-09T22:45:00Z,10,0,6,4,10,0,7,1
2020-04-09T22:45:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,13,0,8,2,7,0,9,1
2020-04-09T22:45:00Z,14,0,2,5,10,0,6,1
2020-04-09T22:45:00Z,15,0,8.5,0.5,6,0,6,2
2020-04-09T22:45:00Z,16,0,7.2,4,5.4,3.8,3.8,5
2020-04-09T22:45:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:45:00Z,18,0,3,2,4,0,0,1
2020-04-09T22:45:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,2,0,10,8,5,0,7,1
2020-04-09T22:50:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,5,0,7,2,10,3,10,1
2020-04-09T22:50:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,9,0,4.5,7.5,2.5,4.5,4.5,2
2020-04-09T22:50:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,13,0,3,2,5,0,4,1
2020-04-09T22:50:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:50:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,2,0,9,9,3.5,0,3,2
2020-04-09T22:55:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,5,0,4.5,10,5.5,4,6.5,2
2020-04-09T22:55:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,9,0,8,10,3,3,9,1
2020-04-09T22:55:00Z,10,0,5.5,6.5,5,0,8,2
2020-04-09T22:55:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,15,1,9,8,1,0,1,1
2020-04-09T22:55:00Z,16,0,9,3,5,4,4,1
2020-04-09T22:55:00Z,17,0,6,9,7,10,9,1
2020-04-09T22:55:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-09T22:55:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,1,0,4,0,6,7,5,1
2020-04-09T23:00:00Z,2,0,7,2,8,0,5,1
2020-04-09T23:00:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,4,0,9,10,10,0,0,1
2020-04-09T23:00:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,6,0,3,10,3,0,0,1
2020-04-09T23:00:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,9,1,10,2,6,3,5,1
2020-04-09T23:00:00Z,10,0,10,6,5,0,7,1
2020-04-09T23:00:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,12,4,3.5,5,4.5,0,3,2
2020-04-09T23:00:00Z,13,0,9,5,8,0,9,1
2020-04-09T23:00:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,15,0,0,4,2,0,10,1
2020-04-09T23:00:00Z,16,0,8,4.5,5,4,4,2
2020-04-09T23:00:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-09T23:00:00Z,18,NA,NA,NA,NA,NA,NA,NA
